-3.940798294094366838e+01 -4.302128409170990864e+01 3.739134682011367516e+01
1.900161327067896977e+01 7.198491606542793875e+01 5.134890739941680238e+01
1.025048698209499349e+02 -1.913890567609046300e+01 -7.613319295169168832e+00
-1.906340857878744632e+00 8.876102548375623513e+00 2.489144172478971484e+01
1.501574069696625813e+01 3.413073530117450360e+01 1.368600977982704592e+01
7.510070270029206085e+01 3.442132379641540041e+01 -1.130843130365094140e+01
1.180892010540866437e+02 9.207876794139887977e+01 -2.887931893820206497e+01
8.405928679099129397e+01 1.153716092260967798e+02 1.595054005837675426e+01
8.795193804568242513e+01 1.622693779557617972e+02 9.692095295242735631e+01
-5.456550001092528746e+00 2.963631818555547426e+01 3.002882645770755232e+01
-9.614039891344461353e-03 2.356438023834211748e+00 7.873133889911599681e+00
-7.050556902797755043e+00 8.364701862917256392e+01 3.349866264249056513e+01
-1.133178904228018347e+01 1.562994341546965416e+02 6.194864404946304859e+01
2.092924397911327787e+02 -1.281062724181527415e+02 4.969010621823797891e+01
-3.031429562908783737e+00 1.392249114239033858e+01 1.611519807081067412e+01
1.394261909015490097e+01 -3.367117582758322847e+00 3.707225395720733729e+00
3.489135392950645098e+01 1.239987715077469765e+01 1.007085223278597219e+01
-3.342781805422507801e+01 5.137037540161553295e+01 4.530047515053657747e+01
1.229950161905671138e+02 1.400406086857841501e+02 1.343467143199710563e+02
3.552771449815377025e+01 -1.345657641723956210e+01 1.613583957641693800e+01
-1.260675978993158308e+00 -5.685162254833278084e-01 -1.289318711263254613e+01
8.674357976265685721e+00 -1.711173902471458952e+00 -2.073927036688967718e+01
6.940239391849786443e+00 2.149868105736721446e+01 3.600476348366972701e+01
9.528964696098823595e+01 -1.092489265322540959e+01 -2.316194059534502614e+01
1.272563080996073737e+01 1.514484712502551922e+01 1.886615631266157322e+01
-1.479799519946585740e+01 -1.449526709598228180e+01 -1.909765668399633398e+01
-3.073733743790660888e+00 -4.858062529339937541e+00 -9.472546679877423159e+00
2.418436280842951902e+01 3.459757515560053065e+01 4.217170068869264554e+01
-4.388154507515006131e+00 4.738656114492705740e+01 3.538178930088992757e+01
-1.249066435575497813e+01 3.918318210438984295e+01 2.590437695714529909e+01
-1.738753724168265080e+01 -1.568022878535379583e+00 -9.567413585516715280e-01
-1.099865299482904035e+01 -6.004329828731667540e+00 -9.253497519527682513e+00
-1.415160268128610355e+01 -3.056969458574714693e+01 -1.337851522991037712e+01
4.689777157934740259e-01 -1.120349077156941853e+01 -1.352083456283404139e+01
-1.500360575614093150e+01 3.496245945665794608e+00 -3.739421597101723727e+00
-2.170093871627055293e+01 -3.915898304787376816e+01 -2.258567389123076907e+01
-2.558990322123143368e+00 -4.164520703667459145e+01 -8.088608199860622960e+01
-1.678780354564544908e+01 -2.650437438359202957e+01 -2.009012092019690598e+01
-6.887323543019936878e+00 2.281453428935926198e+01 1.025089025883635863e+01
-2.480781431849256435e+01 -3.480674526967241889e+01 -7.361283298467828473e+00
9.549452276806052353e+00 3.829679967211805547e+01 4.189197060040366694e+01
3.976713459072854562e+01 3.712111964270282982e+01 1.221828453162591188e+01
-3.896439424416320918e+01 8.379089994063429003e+01 2.759687891375441637e+01
-1.248630309889462531e+01 7.774980590954626791e+00 2.041374725926312550e+01
9.625821635391202946e+00 -5.276980473259227367e+00 1.560517830320022803e+01
1.331222124250032124e+01 3.453842400803138446e+01 3.469517868308598452e+01
-5.217825754860643706e+00 -4.660724321373930934e+01 -1.242252885024000442e+01
1.077308222618616895e+01 4.406231989072574606e+01 4.580899261311689941e+01
-5.357462828486858619e+00 -4.552349018042736617e+00 -8.615282139746982537e+00
3.329833568209516415e+01 3.270354184920395113e+01 3.128070238048245955e+01
